"Time ,""638de53168f31919048f189d"; 63932c6e68f319085df375b5 / B2_solar_x2_03;" Soil_tension / SoilHumiditySensor"",""638de53168f31919048f189d"; 63932c6e68f319085df375b7 / B2_solar_x2_03;" Resistance / "",""638de53168f31919048f189d"; 63932c6e68f319085df375b9 / B2_solar_x2_03;" Soil_temperature / SoilThermometer"",""638de56a68f31919048f189e"; 63932ce468f319085df375c9 / B3_solar_x1_02;" Soil_tension / SoilHumiditySensor"",""638de56a68f31919048f189e"; 63932ce468f319085df375cb / B3_solar_x1_02;" Resistance / "",""638de57568f31919048f189f"; 63932c3668f319085df375ab / B4_solar_x1_03;" Soil_tension / SoilHumiditySensor"",""638de57568f31919048f189f"; 63932c3668f319085df375ad / B4_solar_x1_03;" Resistance / "",""638de57568f31919048f189f"; 63932c3668f319085df375af / B4_solar_x1_03;" Soil_temperature / SoilThermometer"""
2023-02-08T22:40:00+01:00,6.1,84.9,11.6,12.4,125.6,9.8,129.8,12.4;;;;;;;;;;;;;;;;
2023-02-08T22:50:00+01:00,6.2,85.4,11.5,12.4,125.1,9.8,130.3,12.4;;;;;;;;;;;;;;;;
2023-02-08T23:00:00+01:00,6.2,85.4,11.5,12.5,125.7,9.8,130.39999,12.4;;;;;;;;;;;;;;;;
2023-02-08T23:10:00+01:00,6.2,85.4,11.5,12.5,125.7,9.9,130.89999,12.3;;;;;;;;;;;;;;;;
2023-02-08T23:20:00+01:00,6.2,85.4,11.5,12.5,125.7,9.9,132,12.3;;;;;;;;;;;;;;;;
2023-02-08T23:30:00+01:00,6.2,85.4,11.5,12.5,125.7,9.8,129.8,12.3;;;;;;;;;;;;;;;;
2023-02-08T23:40:00+01:00,6.2,85.4,11.4,12.4,125.2,9.8,130.39999,12.3;;;;;;;;;;;;;;;;
2023-02-08T23:50:00+01:00,6.2,85.5,11.4,12.4,125.2,9.8,130.39999,12.3;;;;;;;;;;;;;;;;
2023-02-09T00:00:00+01:00,6.2,85.4,11.4,12.5,125.7,9.9,130.89999,12.3;;;;;;;;;;;;;;;;
2023-02-09T00:10:00+01:00,6.2,85.5,11.4,12.5,125.8,9.8,130.89999,12.3;;;;;;;;;;;;;;;;
2023-02-09T00:20:00+01:00,6.2,85.5,11.3,12.5,125.8,9.8,130.89999,12.3;;;;;;;;;;;;;;;;
2023-02-09T00:30:00+01:00,6.2,85.5,11.3,12.5,126.9,9.8,130.89999,12.3;;;;;;;;;;;;;;;;
2023-02-09T00:40:00+01:00,6.2,85.5,11.3,12.5,125.8,9.9,131.5,12.3;;;;;;;;;;;;;;;;
2023-02-09T00:50:00+01:00,6.2,85.5,11.3,12.5,126.9,9.8,130.89999,12.2;;;;;;;;;;;;;;;;
2023-02-09T01:00:00+01:00,6.2,85.5,11.3,12.5,126.4,9.8,130.89999,12.2;;;;;;;;;;;;;;;;
2023-02-09T01:10:00+01:00,6.2,85.5,11.3,12.5,126.4,9.9,131.5,12.2;;;;;;;;;;;;;;;;
2023-02-09T01:20:00+01:00,6.2,85.5,11.3,12.5,126.4,9.8,130.89999,12.2;;;;;;;;;;;;;;;;
2023-02-09T01:30:00+01:00,6.2,85.5,11.2,12.5,126.4,9.9,131.5,12.1;;;;;;;;;;;;;;;;
2023-02-09T01:40:00+01:00,6.2,85.5,11.2,12.5,126.9,9.8,130.89999,12.1;;;;;;;;;;;;;;;;
2023-02-09T01:50:00+01:00,6.4,86,11.2,12.5,126.4,9.9,131.60001,12.1;;;;;;;;;;;;;;;;
2023-02-09T02:00:00+01:00,6.2,85.5,11.1,12.6,127.6,9.9,131.60001,12.1;;;;;;;;;;;;;;;;
2023-02-09T02:10:00+01:00,6.4,86.1,11.1,12.5,126.9,9.8,131.10001,12.1;;;;;;;;;;;;;;;;
2023-02-09T02:20:00+01:00,6.2,85.5,11.1,12.5,127,9.9,132,12.1;;;;;;;;;;;;;;;;
2023-02-09T02:30:00+01:00,6.2,85.5,11.1,12.5,127,9.9,132.60001,12.1;;;;;;;;;;;;;;;;
2023-02-09T02:40:00+01:00,,,,12.5,127,9.9,132.2,12.1;;;;;;;;;;;;;;;;
2023-02-09T02:50:00+01:00,6.4,86.1,11.1,12.6,127.6,9.9,132.2,12;;;;;;;;;;;;;;;;
2023-02-09T03:00:00+01:00,6.4,86.1,11.1,12.6,127.6,9.9,132.2,12.1;;;;;;;;;;;;;;;;
2023-02-09T03:10:00+01:00,6.4,86.1,11.1,12.6,128.2,9.9,132.60001,12;;;;;;;;;;;;;;;;
2023-02-09T03:20:00+01:00,6.4,86,11.1,12.6,128.2,9.9,132.2,12;;;;;;;;;;;;;;;;
2023-02-09T03:30:00+01:00,6.4,86.1,11.1,12.6,127.6,9.9,132.2,12;;;;;;;;;;;;;;;;
2023-02-09T03:40:00+01:00,6.5,86.6,11,12.6,127.6,9.9,132.2,12;;;;;;;;;;;;;;;;
2023-02-09T03:50:00+01:00,6.4,86.1,11,12.6,127.6,9.9,132.2,12;;;;;;;;;;;;;;;;
2023-02-09T04:00:00+01:00,6.2,85.5,11,12.6,127.6,9.9,132.7,12;;;;;;;;;;;;;;;;
2023-02-09T04:10:00+01:00,6.5,86.6,11,12.6,128.2,9.9,132.7,12;;;;;;;;;;;;;;;;
2023-02-09T04:20:00+01:00,6.5,86.6,11,12.6,127.6,9.9,132.7,12;;;;;;;;;;;;;;;;
2023-02-09T04:30:00+01:00,6.5,86.6,11,12.6,128.2,9.9,132.2,12;;;;;;;;;;;;;;;;
2023-02-09T04:40:00+01:00,6.5,86.6,11,12.6,128.2,9.9,132.7,12;;;;;;;;;;;;;;;;
2023-02-09T04:50:00+01:00,6.5,86.6,11,12.6,128.3,9.8,132.2,12;;;;;;;;;;;;;;;;
2023-02-09T05:00:00+01:00,6.5,86.6,11,12.6,128.3,9.8,132.2,12;;;;;;;;;;;;;;;;
2023-02-09T05:10:00+01:00,6.5,86.6,11,12.6,128.3,9.8,132.2,11.9;;;;;;;;;;;;;;;;
2023-02-09T05:20:00+01:00,6.5,86.6,11,12.6,128.3,9.9,133.3,11.9;;;;;;;;;;;;;;;;
2023-02-09T05:30:00+01:00,6.5,86.6,10.9,12.6,128.3,9.9,133.8,11.9;;;;;;;;;;;;;;;;
2023-02-09T05:40:00+01:00,6.5,86.6,10.9,12.6,128.3,9.9,132.7,11.9;;;;;;;;;;;;;;;;
2023-02-09T05:50:00+01:00,6.5,86.6,10.9,12.6,128.3,9.9,133.3,11.9;;;;;;;;;;;;;;;;
2023-02-09T06:00:00+01:00,6.5,86.6,10.9,12.6,128.3,9.9,132.8,11.9;;;;;;;;;;;;;;;;
2023-02-09T06:10:00+01:00,6.5,86.6,10.9,12.6,129.39999,9.9,132.7,11.9;;;;;;;;;;;;;;;;
2023-02-09T06:20:00+01:00,6.5,86.6,10.9,12.6,128.89999,9.9,132.89999,11.9;;;;;;;;;;;;;;;;
2023-02-09T06:30:00+01:00,6.5,86.6,10.9,12.6,129.39999,9.9,132.8,11.8;;;;;;;;;;;;;;;;
2023-02-09T06:40:00+01:00,6.5,86.6,10.8,12.6,129.39999,9.9,133.3,11.8;;;;;;;;;;;;;;;;
2023-02-09T06:50:00+01:00,6.5,86.6,10.8,12.6,128.89999,9.9,132.89999,11.8;;;;;;;;;;;;;;;;
2023-02-09T07:00:00+01:00,6.5,86.6,10.8,12.6,129.5,9.9,132.89999,11.8;;;;;;;;;;;;;;;;
2023-02-09T07:10:00+01:00,6.5,86.6,10.8,12.6,129.39999,9.9,132.89999,11.8;;;;;;;;;;;;;;;;
2023-02-09T07:20:00+01:00,6.5,86.7,10.8,12.6,129.5,9.9,133.39999,11.8;;;;;;;;;;;;;;;;
2023-02-09T07:30:00+01:00,6.6,87.2,10.8,12.6,129.5,9.9,133.60001,11.8;;;;;;;;;;;;;;;;
2023-02-09T07:40:00+01:00,6.5,86.7,10.8,12.6,129.5,9.9,133.39999,11.8;;;;;;;;;;;;;;;;
2023-02-09T07:50:00+01:00,6.6,87.2,10.7,12.6,129.5,9.9,133.39999,11.7;;;;;;;;;;;;;;;;
2023-02-09T08:00:00+01:00,6.5,86.7,10.7,12.7,129.60001,9.9,133.39999,11.7;;;;;;;;;;;;;;;;
2023-02-09T08:10:00+01:00,6.6,87.2,10.7,12.7,130.7,9.9,133.39999,11.7;;;;;;;;;;;;;;;;
2023-02-09T08:20:00+01:00,6.6,87.2,10.6,12.7,130.10001,9.9,134,11.7;;;;;;;;;;;;;;;;
2023-02-09T08:30:00+01:00,6.6,87.2,10.6,12.7,130.7,9.9,134,11.6;;;;;;;;;;;;;;;;
2023-02-09T08:40:00+01:00,6.7,87.3,10.6,12.7,130.7,9.9,134,11.7;;;;;;;;;;;;;;;;
2023-02-09T08:50:00+01:00,6.8,87.8,10.6,12.7,130.7,9.9,134.10001,11.6;;;;;;;;;;;;;;;;
2023-02-09T09:00:00+01:00,6.8,87.8,10.6,12.7,130.7,9.9,134.10001,11.6;;;;;;;;;;;;;;;;
2023-02-09T09:10:00+01:00,6.8,87.8,10.5,12.7,130.7,9.9,133.5,11.6;;;;;;;;;;;;;;;;
2023-02-09T09:20:00+01:00,6.8,87.8,10.5,12.7,130.7,9.9,134.10001,11.6;;;;;;;;;;;;;;;;
2023-02-09T09:30:00+01:00,6.8,87.8,10.5,12.7,131.3,9.9,134.2,11.6;;;;;;;;;;;;;;;;
2023-02-09T09:40:00+01:00,6.8,87.8,10.5,12.7,131.3,9.9,134.2,11.6;;;;;;;;;;;;;;;;
2023-02-09T09:50:00+01:00,6.8,87.8,10.5,12.7,131.3,9.9,134.3,11.5;;;;;;;;;;;;;;;;
2023-02-09T10:00:00+01:00,6.8,87.8,10.5,12.7,131.3,9.9,134.2,11.5;;;;;;;;;;;;;;;;
2023-02-09T10:10:00+01:00,6.8,87.9,10.5,12.7,131.3,9.9,134.8,11.5;;;;;;;;;;;;;;;;
2023-02-09T10:20:00+01:00,6.8,87.9,10.5,12.7,131.39999,9.9,134.8,11.5;;;;;;;;;;;;;;;;
2023-02-09T10:30:00+01:00,6.9,88.3,10.5,12.8,131.89999,9.9,134.8,11.5;;;;;;;;;;;;;;;;
2023-02-09T10:40:00+01:00,6.8,87.9,10.5,12.8,131.8,9.9,134.8,11.5;;;;;;;;;;;;;;;;
2023-02-09T10:50:00+01:00,6.8,87.8,10.5,12.7,131.39999,9.9,135.3,11.5;;;;;;;;;;;;;;;;
2023-02-09T11:00:00+01:00,6.9,88.4,10.6,12.7,131.3,9.9,134.8,11.5;;;;;;;;;;;;;;;;
2023-02-09T11:10:00+01:00,7,88.9,10.5,12.7,130.8,9.9,134.8,11.5;;;;;;;;;;;;;;;;
2023-02-09T11:20:00+01:00,6.9,88.4,10.6,12.8,131.8,9.9,134.8,11.5;;;;;;;;;;;;;;;;
2023-02-09T11:30:00+01:00,6.9,88.4,10.6,12.7,130.8,9.9,134.8,11.5;;;;;;;;;;;;;;;;
2023-02-09T11:40:00+01:00,6.9,88.4,10.6,12.7,130.8,9.9,134.8,11.5;;;;;;;;;;;;;;;;
2023-02-09T11:50:00+01:00,6.8,87.9,10.6,12.7,130.8,9.9,135.3,11.5;;;;;;;;;;;;;;;;
2023-02-09T12:00:00+01:00,,,,12.7,130.8,9.9,135.39999,11.5;;;;;;;;;;;;;;;;
2023-02-09T12:10:00+01:00,6.9,88.4,10.7,12.8,131.8,9.9,134.8,11.5;;;;;;;;;;;;;;;;
2023-02-09T12:20:00+01:00,6.9,88.4,10.8,12.7,130.7,9.9,134.8,11.5;;;;;;;;;;;;;;;;
2023-02-09T12:30:00+01:00,6.9,88.4,10.8,12.7,130.7,9.9,134.8,11.5;;;;;;;;;;;;;;;;
2023-02-09T12:40:00+01:00,6.9,88.4,10.9,12.7,130.7,9.9,134.8,11.5;;;;;;;;;;;;;;;;
2023-02-09T12:50:00+01:00,6.8,87.8,11,12.7,130.2,9.9,134.8,11.5;;;;;;;;;;;;;;;;
2023-02-09T13:00:00+01:00,6.9,88.4,11,12.7,130.10001,9.9,134.8,11.6;;;;;;;;;;;;;;;;
2023-02-09T13:10:00+01:00,6.9,88.3,11,12.7,129.60001,9.9,135.8,11.6;;;;;;;;;;;;;;;;
2023-02-09T13:20:00+01:00,6.8,87.8,11.1,,,9.9,135.39999,11.6;;;;;;;;;;;;;;;;
2023-02-09T13:30:00+01:00,6.8,87.9,11.1,,,9.9,134.8,11.6;;;;;;;;;;;;;;;;
2023-02-09T13:40:00+01:00,6.9,88.4,11.1,12.6,128.89999,,,;;;;;;;;;;;;;;;;
2023-02-09T13:50:00+01:00,6.9,88.4,11.2,12.6,129.5,9.9,135.39999,11.7;;;;;;;;;;;;;;;;
2023-02-09T14:00:00+01:00,6.9,88.5,11.3,12.6,129.39999,9.9,134.8,11.7;;;;;;;;;;;;;;;;
2023-02-09T14:10:00+01:00,6.8,87.8,11.3,12.6,128.89999,9.9,134.3,11.8;;;;;;;;;;;;;;;;
2023-02-09T14:20:00+01:00,6.8,87.9,11.4,12.6,128.3,9.9,134.2,11.8;;;;;;;;;;;;;;;;
2023-02-09T14:30:00+01:00,6.8,87.9,11.5,12.6,128.3,9.9,133.60001,11.8;;;;;;;;;;;;;;;;
2023-02-09T14:40:00+01:00,6.8,87.8,11.6,12.6,128.3,9.9,134.10001,11.8;;;;;;;;;;;;;;;;
2023-02-09T14:50:00+01:00,6.8,87.9,11.6,12.6,128.3,9.9,134.10001,11.9;;;;;;;;;;;;;;;;
2023-02-09T15:00:00+01:00,6.8,87.9,11.7,12.6,128.3,9.9,134.10001,12;;;;;;;;;;;;;;;;
2023-02-09T15:10:00+01:00,,,,12.6,128.2,9.9,133.60001,12;;;;;;;;;;;;;;;;
2023-02-09T15:20:00+01:00,6.6,87.3,11.8,12.6,127.6,9.9,133,12;;;;;;;;;;;;;;;;
2023-02-09T15:30:00+01:00,6.6,87.3,11.9,12.5,127.1,9.9,133,12.1;;;;;;;;;;;;;;;;
2023-02-09T15:40:00+01:00,6.6,87.3,12,12.5,127.1,9.9,133,12.1;;;;;;;;;;;;;;;;
2023-02-09T15:50:00+01:00,6.6,87.3,12,12.5,126.5,9.9,133.39999,12.1;;;;;;;;;;;;;;;;
2023-02-09T16:00:00+01:00,6.6,87.3,12.1,12.5,126.9,9.9,133.39999,12.2;;;;;;;;;;;;;;;;
2023-02-09T16:10:00+01:00,6.5,86.7,12.1,12.5,125.8,9.9,133.3,12.2;;;;;;;;;;;;;;;;
2023-02-09T16:20:00+01:00,6.2,85.6,12.3,12.4,125.2,9.9,132.3,12.3;;;;;;;;;;;;;;;;
2023-02-09T16:30:00+01:00,5.9,84.3,12.3,12.4,123.9,9.9,132.3,12.4;;;;;;;;;;;;;;;;
2023-02-09T16:40:00+01:00,4.8,79.2,12.5,12.3,123.2,9.9,132.2,12.4;;;;;;;;;;;;;;;;
2023-02-09T16:50:00+01:00,4.1,76.4,12.5,12.2,121.5,9.8,130.39999,12.5;;;;;;;;;;;;;;;;
2023-02-09T17:00:00+01:00,3.5,73.6,12.6,12.2,120.2,9.8,129.8,12.5;;;;;;;;;;;;;;;;
2023-02-09T17:10:00+01:00,2.8,70.8,12.6,12.1,118.9,9.8,128.60001,12.6;;;;;;;;;;;;;;;;
2023-02-09T17:20:00+01:00,2.3,68.6,12.7,12,117.2,9.8,127.9,12.6;;;;;;;;;;;;;;;;
2023-02-09T17:30:00+01:00,1.8,66.4,12.7,12,115.9,9.7,127.2,12.7;;;;;;;;;;;;;;;;
2023-02-09T17:40:00+01:00,1.3,64.2,12.8,11.9,114.1,9.7,126.1,12.7;;;;;;;;;;;;;;;;
2023-02-09T17:50:00+01:00,1,63.1,12.8,11.8,112.9,9.7,125.4,12.8;;;;;;;;;;;;;;;;
2023-02-09T18:00:00+01:00,0.5,60.9,12.8,11.8,113.3,9.7,124.7,12.8;;;;;;;;;;;;;;;;
2023-02-09T18:10:00+01:00,0.3,59.8,12.8,11.7,110.5,9.6,124.1,12.8;;;;;;;;;;;;;;;;
2023-02-09T18:20:00+01:00,0,58.7,12.8,11.6,109.3,9.6,122.4,12.8;;;;;;;;;;;;;;;;
2023-02-09T18:30:00+01:00,0.4,56.5,12.8,11.6,108.7,9.6,121.7,12.8;;;;;;;;;;;;;;;;
2023-02-09T18:40:00+01:00,0.7,55.4,12.8,11.5,106.9,9.5,121.1,12.9;;;;;;;;;;;;;;;;
2023-02-09T18:50:00+01:00,0,54.9,12.8,11.4,105.8,9.5,120.4,12.8;;;;;;;;;;;;;;;;
2023-02-09T19:00:00+01:00,0,54.3,12.8,11.4,105.1,9.5,119.3,13;;;;;;;;;;;;;;;;
2023-02-09T19:10:00+01:00,0,53.3,12.8,11.4,104.5,9.5,118.6,13;;;;;;;;;;;;;;;;
2023-02-09T19:20:00+01:00,0,53.3,12.8,11.3,103.3,9.4,117.5,13;;;;;;;;;;;;;;;;
2023-02-09T19:30:00+01:00,0,53.3,12.8,11.3,103.3,9.4,117.5,13;;;;;;;;;;;;;;;;
2023-02-09T19:40:00+01:00,0,52.7,12.8,11.3,102.2,9.4,116.3,13;;;;;;;;;;;;;;;;
2023-02-09T19:50:00+01:00,0,52.2,12.8,11.2,100.4,9.4,117.3,13;;;;;;;;;;;;;;;;
2023-02-09T20:00:00+01:00,0,52.2,12.7,9.3,99.8,9.3,115.5,13;;;;;;;;;;;;;;;;
2023-02-09T20:10:00+01:00,0,52.2,12.7,9,98.6,9.3,115,13;;;;;;;;;;;;;;;;
2023-02-09T20:20:00+01:00,0,52.2,12.6,9,98.6,,,;;;;;;;;;;;;;;;;
2023-02-09T20:30:00+01:00,0,52.2,12.6,8.8,98,9.2,112.7,13;;;;;;;;;;;;;;;;
2023-02-09T20:40:00+01:00,0,52.2,12.6,8.8,98,9.2,112.6,13;;;;;;;;;;;;;;;;
2023-02-09T20:50:00+01:00,0,51.7,12.6,8.4,96.3,9.2,111.5,13;;;;;;;;;;;;;;;;
2023-02-09T21:00:00+01:00,0,52.2,12.6,8.4,96.2,9.2,111.4,13;;;;;;;;;;;;;;;;
2023-02-09T21:10:00+01:00,0,51.7,12.5,8.3,95.6,9.1,110.3,13;;;;;;;;;;;;;;;;
